,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
715,2015-05-25,2.7565267014743755,2.423539889777961,3.477185910511321,2.7565267014743755,2.7565267014743755,0.1776412946474306,0.1776412946474306,0.1776412946474306,0.001836027001273866,0.001836027001273866,0.001836027001273866,0.17580526764615673,0.17580526764615673,0.17580526764615673,0.0,0.0,0.0,2.934167996121806
716,2015-05-26,2.7493576122992596,2.400176983172687,3.4412538343030894,2.7493576122992596,2.7493576122992596,0.19260125791756955,0.19260125791756955,0.19260125791756955,0.00720135859985372,0.00720135859985372,0.00720135859985372,0.18539989931771583,0.18539989931771583,0.18539989931771583,0.0,0.0,0.0,2.941958870216829
717,2015-05-27,2.7421885231241423,2.4539467871386687,3.4766385839844474,2.7421885231241423,2.7421885231241423,0.21343025576039668,0.21343025576039668,0.21343025576039668,0.018693006305928975,0.018693006305928975,0.018693006305928975,0.19473724945446771,0.19473724945446771,0.19473724945446771,0.0,0.0,0.0,2.955618778884539
718,2015-05-28,2.7350194339490264,2.4294625404815973,3.462594752720522,2.7350194339490264,2.7350194339490264,0.21488140125098668,0.21488140125098668,0.21488140125098668,0.011154283360012854,0.011154283360012854,0.011154283360012854,0.2037271178909738,0.2037271178909738,0.2037271178909738,0.0,0.0,0.0,2.949900835200013
719,2015-05-29,2.72785034477391,2.4167546382332703,3.498995757184674,2.72785034477391,2.72785034477391,0.21426626337136137,0.21426626337136137,0.21426626337136137,0.0019939298715477448,0.0019939298715477448,0.0019939298715477448,0.21227233349981361,0.21227233349981361,0.21227233349981361,0.0,0.0,0.0,2.9421166081452714
720,2015-06-01,2.706343077248561,2.4110341701821616,3.500827327309512,2.706343077248561,2.706343077248561,0.2360433469158997,0.2360433469158997,0.2360433469158997,0.0018360270012755967,0.0018360270012755967,0.0018360270012755967,0.2342073199146241,0.2342073199146241,0.2342073199146241,0.0,0.0,0.0,2.9423864241644604
721,2015-06-02,2.699173988073445,2.4099529333293965,3.4438198719794317,2.699173988073445,2.699173988073445,0.24713901719391468,0.24713901719391468,0.24713901719391468,0.007201358599852946,0.007201358599852946,0.007201358599852946,0.23993765859406177,0.23993765859406177,0.23993765859406177,0.0,0.0,0.0,2.9463130052673594
722,2015-06-03,2.6920048988983285,2.397864783462118,3.4772363135693936,2.6920048988983285,2.6920048988983285,0.2634039413952825,0.2634039413952825,0.2634039413952825,0.018693006305921335,0.018693006305921335,0.018693006305921335,0.24471093508936115,0.24471093508936115,0.24471093508936115,0.0,0.0,0.0,2.955408840293611
723,2015-06-04,2.6848358097232117,2.42834260866578,3.4740748905232834,2.6848358097232117,2.6848358097232117,0.2595919053531188,0.2595919053531188,0.2595919053531188,0.011154283360011915,0.011154283360011915,0.011154283360011915,0.24843762199310693,0.24843762199310693,0.24843762199310693,0.0,0.0,0.0,2.9444277150763307
724,2015-06-05,2.6776667205480944,2.382077228152542,3.449470660036071,2.6776667205480944,2.6776667205480944,0.25303289421205655,0.25303289421205655,0.25303289421205655,0.001993929871526295,0.001993929871526295,0.001993929871526295,0.2510389643405303,0.2510389643405303,0.2510389643405303,0.0,0.0,0.0,2.930699614760151
725,2015-06-08,2.6561594530227453,2.402006371532976,3.4456170766838836,2.6561594530227453,2.6561594530227453,0.2533556625571272,0.2533556625571272,0.2533556625571272,0.0018360270012731555,0.0018360270012731555,0.0018360270012731555,0.2515196355558541,0.2515196355558541,0.2515196355558541,0.0,0.0,0.0,2.9095151155798726
726,2015-06-09,2.648990363847629,2.4001938596218233,3.466723120780739,2.648990363847629,2.648990363847629,0.2563378840455836,0.2563378840455836,0.2563378840455836,0.00720135859985537,0.00720135859985537,0.00720135859985537,0.24913652544572826,0.24913652544572826,0.24913652544572826,0.0,0.0,0.0,2.9053282478932125
727,2015-06-10,2.641821274672513,2.3514373895524394,3.3942027587741475,2.641821274672513,2.641821274672513,0.2641743504226452,0.2641743504226452,0.2641743504226452,0.018693006305925932,0.018693006305925932,0.018693006305925932,0.2454813441167192,0.2454813441167192,0.2454813441167192,0.0,0.0,0.0,2.905995625095158
728,2015-06-11,2.6346521854973957,2.363968200899279,3.384828007412784,2.6346521854973957,2.6346521854973957,0.25174140725787475,0.25174140725787475,0.25174140725787475,0.011154283359995692,0.011154283359995692,0.011154283359995692,0.24058712389787903,0.24058712389787903,0.24058712389787903,0.0,0.0,0.0,2.8863935927552706
729,2015-06-12,2.6274830963222797,2.352984245879664,3.3688796893756137,2.6274830963222797,2.6274830963222797,0.23650405096400504,0.23650405096400504,0.23650405096400504,0.0019939298715487244,0.0019939298715487244,0.0019939298715487244,0.2345101210924563,0.2345101210924563,0.2345101210924563,0.0,0.0,0.0,2.863987147286285
730,2015-06-15,2.6059758287969306,2.309470163314715,3.330307287172081,2.6059758287969306,2.6059758287969306,0.21192685153658117,0.21192685153658117,0.21192685153658117,0.0018360270012908219,0.0018360270012908219,0.0018360270012908219,0.21009082453529035,0.21009082453529035,0.21009082453529035,0.0,0.0,0.0,2.817902680333512
731,2015-06-16,2.598806739621814,2.310662694473291,3.3162769143693884,2.598806739621814,2.598806739621814,0.20750181475778948,0.20750181475778948,0.20750181475778948,0.007201358599857794,0.007201358599857794,0.007201358599857794,0.20030045615793168,0.20030045615793168,0.20030045615793168,0.0,0.0,0.0,2.8063085543796036
732,2015-06-17,2.591637650446696,2.2883525612205786,3.2904509537457005,2.591637650446696,2.591637650446696,0.20863306673614704,0.20863306673614704,0.20863306673614704,0.0186930063059216,0.0186930063059216,0.0186930063059216,0.18994006043022543,0.18994006043022543,0.18994006043022543,0.0,0.0,0.0,2.800270717182843
733,2015-06-18,2.58446856127158,2.217643351469477,3.2948923621627433,2.58446856127158,2.58446856127158,0.1903418734191034,0.1903418734191034,0.1903418734191034,0.011154283360022204,0.011154283360022204,0.011154283360022204,0.17918759005908122,0.17918759005908122,0.17918759005908122,0.0,0.0,0.0,2.7748104346906834
734,2015-06-19,2.578769481830638,2.2482297927730897,3.318515799468219,2.578769481830638,2.578769481830638,0.17022743509045724,0.17022743509045724,0.17022743509045724,0.0019939298715515035,0.0019939298715515035,0.0019939298715515035,0.16823350521890576,0.16823350521890576,0.16823350521890576,0.0,0.0,0.0,2.748996916921095
735,2015-06-22,2.56167224350781,2.1742054276860694,3.220112870544589,2.56167224350781,2.56167224350781,0.1380164765220419,0.1380164765220419,0.1380164765220419,0.0018360270013084846,0.0018360270013084846,0.0018360270013084846,0.13618044952073344,0.13618044952073344,0.13618044952073344,0.0,0.0,0.0,2.699688720029852
736,2015-06-23,2.555973164066867,2.148682807315638,3.1787927256463737,2.555973164066867,2.555973164066867,0.13365141058339913,0.13365141058339913,0.13365141058339913,0.007201358599847703,0.007201358599847703,0.007201358599847703,0.12645005198355141,0.12645005198355141,0.12645005198355141,0.0,0.0,0.0,2.6896245746502663
737,2015-06-24,2.550274084625925,2.1698482493199727,3.208729257163156,2.550274084625925,2.550274084625925,0.1362232871307587,0.1362232871307587,0.1362232871307587,0.01869300630592289,0.01869300630592289,0.01869300630592289,0.11753028082483583,0.11753028082483583,0.11753028082483583,0.0,0.0,0.0,2.6864973717566833
738,2015-06-25,2.5445750051849814,2.140257838661511,3.1918749823510573,2.5445750051849814,2.5445750051849814,0.12076201116885477,0.12076201116885477,0.12076201116885477,0.011154283360005979,0.011154283360005979,0.011154283360005979,0.1096077278088488,0.1096077278088488,0.1096077278088488,0.0,0.0,0.0,2.665337016353836
739,2015-06-26,2.538875925744039,2.118955013085316,3.1718256304921755,2.538875925744039,2.538875925744039,0.10484835799337494,0.10484835799337494,0.10484835799337494,0.001993929871505821,0.001993929871505821,0.001993929871505821,0.10285442812186912,0.10285442812186912,0.10285442812186912,0.0,0.0,0.0,2.643724283737414
740,2015-06-29,2.5217786874212105,2.0406977632861993,3.159393834777959,2.5217786874212105,2.5217786874212105,0.09287451278356249,0.09287451278356249,0.09287451278356249,0.0018360270012901098,0.0018360270012901098,0.0018360270012901098,0.09103848578227237,0.09103848578227237,0.09103848578227237,0.0,0.0,0.0,2.614653200204773
